id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,observerUid,processingStatus,duplicateQuantity,labelProject,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey.dbpk,recordID,references
854496,UCSB,IZC,,PreservedSpecimen,d144fc83-262c-4697-9068-d747aba24547,UCSB-IZC00036013,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4215,-119.8827,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157604,urn:uuid:148af73d-650b-4b1c-96b2-0fefc7439584,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854496
854497,UCSB,IZC,,PreservedSpecimen,c928095c-82d0-4875-bee0-8130c5632c50,UCSB-IZC00036044,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4215,-119.8827,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157605,urn:uuid:a7896de5-d6ca-4750-b0e6-1cec579f598d,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854497
854515,UCSB,IZC,,PreservedSpecimen,bc210903-c672-4a7e-aab4-31a1f0f408b2,UCSB-IZC00036025,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_02,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4213,-119.8844,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157623,urn:uuid:0b0837e3-736d-46c7-a2f3-9f223943760f,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854515
854517,UCSB,IZC,,PreservedSpecimen,ef65a5e1-28a0-4692-afd0-9a6f0556de05,UCSB-IZC00036153,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,6/12/19,2019,6,12,163,NA,6/12/19,,,,,NCOS_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4183,-119.8776,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157625,urn:uuid:3a3598db-b8e5-4b47-a4c3-15c8b2f30fa8,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854517
854520,UCSB,IZC,,PreservedSpecimen,30b7126f-27c0-43a1-96be-1c1a5684df6a,UCSB-IZC00035984,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,6/12/19,2019,6,12,163,NA,6/12/19,,,,,NCOS_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Male,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4191,-119.8766,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157628,urn:uuid:2822fbd5-9d3b-4d6a-981e-971eac1f626d,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854520
854522,UCSB,IZC,,PreservedSpecimen,530c623a-2645-424a-8fe2-38cae7ed024c,UCSB-IZC00036017,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmannn,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,6/12/19,2019,6,12,163,NA,6/12/19,,,,,NCOS_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4191,-119.8766,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157630,urn:uuid:af34cae2-20ec-4878-9454-8a39f8b05229,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854522
854523,UCSB,IZC,,PreservedSpecimen,a8c9d89a-3539-4c6c-8ce2-1756d39e0923,UCSB-IZC00036022,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4191,-119.8766,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157631,urn:uuid:c30fb927-41c1-4f38-bd1b-7de7b8d6eea1,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854523
854532,UCSB,IZC,,PreservedSpecimen,e4e3b7db-58d1-488b-b998-b3080cde2f9e,UCSB-IZC00036003,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_05,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4189,-119.8799,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157640,urn:uuid:d055a396-dd42-4f9c-bcd0-8bd10cb84712,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854532
854538,UCSB,IZC,,PreservedSpecimen,979fc871-2f75-4836-8ad4-6ef33d3caeb3,UCSB-IZC00036148,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_05,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4189,-119.8799,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157646,urn:uuid:4b9c90a8-7d48-44fb-89aa-bb0d70dac759,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854538
854539,UCSB,IZC,,PreservedSpecimen,ce03f903-56c6-43b0-97e3-a935e2a6100c,UCSB-IZC00031244,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmannn,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_05,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4189,-119.8799,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157647,urn:uuid:4c2b3b63-f0d5-44be-854c-8598e95d918b,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854539
854540,UCSB,IZC,,PreservedSpecimen,76072e71-6c5d-46a8-8cb2-67c5500e032b,UCSB-IZC00036140,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,"Charlie Thrift, Taylor Curtis",,9/11/19,2019,9,11,254,NA,9/11/19,,,,,NCOS_05,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,UC Santa Barbara North Campus Open Space,,0,,34.4189,-119.8799,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 17:11,157648,urn:uuid:2a1ce8ec-ea2c-4a9b-af8c-87caa79c16ba,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854540
854546,UCSB,IZC,,PreservedSpecimen,5e9c7e16-b420-4a73-baac-2085b526e574,UCSB-IZC00036033,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Evan Hobson,,9/18/19,2019,9,18,261,NA,9/18/19,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157654,urn:uuid:b88217d6-e435-4594-bb4b-8597b1d019d9,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854546
854547,UCSB,IZC,,PreservedSpecimen,0bb898d5-6db2-49c7-b404-4af650d50e85,UCSB-IZC00031097,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmannn,11/21/19,,,,,,UCSBees,Evan Hobson,,9/18/19,2019,9,18,261,NA,9/18/19,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157655,urn:uuid:68ca147d-c179-4ea0-a12e-fa3677921128,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854547
854548,UCSB,IZC,,PreservedSpecimen,a497cdbb-469d-4801-978c-6abf1fdd0114,UCSB-IZC00036134,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Evan Hobson,,9/18/19,2019,9,18,261,NA,9/18/19,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Male,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157656,urn:uuid:5a4c085b-5168-4f5f-9bb9-4a7be0b67fe0,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854548
854550,UCSB,IZC,,PreservedSpecimen,5f0bf567-3504-44d6-9343-149c8d0394e8,UCSB-IZC00036177,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Evan Hobson,,9/18/19,2019,9,18,261,NA,9/18/19,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157658,urn:uuid:d7c80ba8-a10e-4770-8201-4c16e09c62c9,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854550
854551,UCSB,IZC,,PreservedSpecimen,821c0513-7b08-4489-863d-a27b81b59e7e,UCSB-IZC00031172,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Evan Hobson,,9/18/19,2019,9,18,261,NA,9/18/19,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157659,urn:uuid:ed24f094-1ec0-4fa6-b2c7-20706e7cb9ae,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854551
854563,UCSB,IZC,,PreservedSpecimen,3dee7d88-dc12-4c10-ad48-4ef69d37c73c,UCSB-IZC00035955,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Evan Hobson,,11/18/19,2019,11,18,322,NA,11/18/19,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157671,urn:uuid:90161e06-eb4a-46df-82a8-fe83b4a8bf6f,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854563
854564,UCSB,IZC,,PreservedSpecimen,67341118-be8b-4021-898d-476deff1c4b7,UCSB-IZC00035943,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmannn,11/21/19,,,,,,UCSBees,Evan Hobson,,11/18/19,2019,11,18,322,NA,11/18/19,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157672,urn:uuid:17958288-9134-459b-94d1-ab25e6933660,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854564
854566,UCSB,IZC,,PreservedSpecimen,03c82539-7d8e-489a-889f-3b72eb6d5490,UCSB-IZC00036055,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Evan Hobson,,9/17/19,2019,9,17,260,NA,9/17/19,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/16/20 16:17,157674,urn:uuid:3238f57f-aa8f-48f5-98aa-49492e383a10,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854566
854578,UCSB,IZC,,PreservedSpecimen,2561cbc2-950c-42d4-b2cb-a5b390873efb,UCSB-IZC00036342,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,UCSBees,Kipp Callahan,,7/16/19,2019,7,16,197,NA,7/16/19,,,,,COPR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Male,1,Pinned,United States,California,Santa Barbara,Goleta,Coal Oil Point Reserve,,0,,34.41238,-119.8811,WGS84,10,,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,157915,urn:uuid:efc2d970-efdd-468f-912f-abd37cbd091f,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854578
854579,UCSB,IZC,,PreservedSpecimen,e27a9572-f0b5-4b4a-954b-47e79657b3c3,UCSB-IZC00036159,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,11/21/19,,,,,,,,,9/16/19,2019,9,16,259,NA,9/16/19,,,,,Lagoon_05,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,,UC Santa Barbara Lagoon Island,,0,,34.40928,-119.84892,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,157916,urn:uuid:3000bc59-27db-4069-b417-01a3cac1009d,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854579
854712,UCSB,IZC,,PreservedSpecimen,30e56c58-5c65-4eeb-83bb-743c63f0f9bf,UCSB-IZC00036341,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jamie Pawalek,2019,,,,,,Elaine Tan,,,3/8/16,2016,3,8,68,NA,"Mar 8-10, 2016",,Transition Oak Woodland,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,female,1,Pinned,United States,California,Santa Barbara,Isla Vista,San Joaquin Restoration Project,,0,,34.41774,-119.86552,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,emilyward,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,178529,urn:uuid:ebeb896b-d3d0-4184-95b4-bf2a06afef81,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854712
854713,UCSB,IZC,,PreservedSpecimen,1ed07785-2a80-47a5-b036-7470ffd96a5d,UCSB-IZC00036226,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jamie Pawalek,2019,,,,,,Elaine Tan,,,3/8/16,2016,3,8,68,NA,"Mar 8-10, 2016",,Transition Oak Woodland,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,female,1,Pinned,United States,California,Santa Barbara,Isla Vista,San Joaquin Restoration Project,,0,,34.41774,-119.86552,WGS84,10,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,emilyward,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,178530,urn:uuid:a2cf9230-704c-4aeb-a953-0675760fc47c,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854713
854727,UCSB,IZC,,PreservedSpecimen,897edfea-9e58-473f-b239-d9f5aecf3315,UCSB-IZC00036586,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Augochlorini|Augochlorella,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella pomoniella,236371,"(Cockerell, 1915)",Augochlorella,,pomoniella,,,Species,Katja Seltmann,12/11/19,,,,,,UCSBees,David Dewey,,6/9/19,2019,6,9,160,NA,6/9/19,,,,,SCIR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,,Santa Cruz Island Reserve,,0,,34.001056,-119.686972,WGS84,10,,,,,,,370,NA,NA,NA,NA,1213',,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,178801,urn:uuid:f502a76b-6455-40de-819c-16dc816efd2a,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854727
854728,UCSB,IZC,,PreservedSpecimen,ea287e71-1a21-4336-98ed-49424b821d47,UCSB-IZC00036587,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Augochlorini|Augochlorella,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella pomoniella,236371,"(Cockerell, 1915)",Augochlorella,,pomoniella,,,Species,Katja Seltmann,12/11/19,,,,,,UCSBees,David Dewey,,6/9/19,2019,6,9,160,NA,6/9/19,,,,,SCIR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,,Santa Cruz Island Reserve,,0,,34.001056,-119.686972,WGS84,10,,,,,,,370,NA,NA,NA,NA,1213',,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,178802,urn:uuid:8184496b-c2d7-4f23-999b-5e99bf0e9dd8,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=854728
