subject_id,classification_id,user_name,scale_x1,scale_y1,scale_x2,scale_y2,tegula_x1,tegula_y1,tegula_x2,tegula_y2,T3_1 Were you able to measure the bee?,Filename,started_at,finished_at,gold_standard,expert,workflow_version,catalogNumber,itd_pixels,scaledist_pixels,itd_cm
78052081,445611806,Suem28,2625,204,3260,204,1174,2058,1159,2320,Yes,UCSB-IZC00037211.jpg,10/20/22 14:44,10/20/22 14:45,NA,NA,1.3,UCSB-IZC00037211,262.42903802742563,635,0.20663703781687057
78051870,445656469,Suem28,2342,172,2934,167,1033,1385,1312,1359,Yes,UCSB-IZC00010892.jpg,10/20/22 17:50,10/20/22 17:51,NA,NA,1.3,UCSB-IZC00010892,280.20885068105895,592.0211144883264,0.23665444003905048
78052001,445656707,Suem28,2244,251,2787,255,1267,1602,1234,1811,Yes,UCSB-IZC00036301.jpg,10/20/22 17:51,10/20/22 17:51,NA,NA,1.3,UCSB-IZC00036301,211.5892246783848,543.0147327651433,0.19482825410733215
78051951,445656925,Suem28,1154,137,1587,138,504,1129,515,1235,Yes,UCSB-IZC00034540.jpg,10/20/22 17:51,10/20/22 17:52,NA,NA,1.3,UCSB-IZC00034540,106.56922632730333,433.0011547328713,0.1230588246272096
78052176,445657139,Suem28,3021,300,3691,302,2096,2385,2064,2665,Yes,UCSB-IZC00041017.jpg,10/20/22 17:52,10/20/22 17:53,NA,NA,1.3,UCSB-IZC00041017,281.82263926093657,670.0029850679772,0.21031446541416782
78051886,445657373,Suem28,1767,199,2301,201,654,1479,669,1691,Yes,UCSB-IZC00014705.jpg,10/20/22 17:53,10/20/22 17:54,NA,NA,1.3,UCSB-IZC00014705,212.52999788265186,534.0037453052179,0.19899672965886891
78052074,445657598,Suem28,2902,279,3573,279,1567,2315,1567,2584,Yes,UCSB-IZC00037095.jpg,10/20/22 17:54,10/20/22 17:55,NA,NA,1.3,UCSB-IZC00037095,269,671,0.20044709388971685
78052301,445657858,Suem28,2746,243,3395,241,1622,2339,1625,2566,Yes,UCSB-IZC00046708.jpg,10/20/22 17:55,10/20/22 17:56,NA,NA,1.3,UCSB-IZC00046708,227.01982292302142,649.0030816567822,0.17489887901878887
78052209,445658071,Suem28,2913,347,3587,347,1532,2038,1526,2300,Yes,UCSB-IZC00041881.jpg,10/20/22 17:56,10/20/22 17:56,NA,NA,1.3,UCSB-IZC00041881,262.0686932847951,674,0.19441297721423967
78052309,445658317,Suem28,2494,194,3062,193,1309,1809,1318,2048,Yes,UCSB-IZC00010886.jpg,10/20/22 17:56,10/20/22 17:57,NA,NA,1.3,UCSB-IZC00010886,239.1693960355296,568.0008803,0.21053611388525043
78051835,445658528,Suem28,1406,183,1836,182,652,1296,655,1463,Yes,UCSB-IZC00000646.jpg,10/20/22 17:57,10/20/22 17:58,NA,NA,1.3,UCSB-IZC00000646,167.0269439342048,430.0011627891255,0.19421685147409193
78051972,445658732,Suem28,2344,179,2933,177,1406,1262,1657,1270,Yes,UCSB-IZC00035943.jpg,10/20/22 17:58,10/20/22 17:59,NA,NA,1.3,UCSB-IZC00035943,251.1274577,589.0033955759508,0.21317997448283355
78051907,445659001,Suem28,2951,390,3586,387,1810,1341,1806,1536,Yes,UCSB-IZC00030755.jpg,10/20/22 17:59,10/20/22 17:59,NA,NA,1.3,UCSB-IZC00030755,195.04102132628407,635.0070865746303,0.15357389346501532
78051963,445659236,Suem28,2490,274,3155,272,1398,1561,1412,1749,Yes,UCSB-IZC00034993.jpg,10/20/22 17:59,10/20/22 18:00,NA,NA,1.3,UCSB-IZC00034993,188.52055590836773,665.0030075119961,0.1417441378300586
78052194,445659440,Suem28,3012,281,3681,284,1610,2057,1620,2336,Yes,UCSB-IZC00041535.jpg,10/20/22 18:00,10/20/22 18:01,NA,NA,1.3,UCSB-IZC00041535,279.17915394957413,669.0067264235839,0.20865197831569401
78051970,445659640,Suem28,2343,176,2932,175,1092,1164,1324,1167,Yes,UCSB-IZC00035851.jpg,10/20/22 18:01,10/20/22 18:02,NA,NA,1.3,UCSB-IZC00035851,232.01939574095957,589.0008488958229,0.19696015394198274
78052055,445659902,Suem28,2619,291,3246,288,1443,2315,1454,2564,Yes,UCSB-IZC00036748.jpg,10/20/22 18:02,10/20/22 18:02,NA,NA,1.3,UCSB-IZC00036748,249.24285345822858,627.0071769924169,0.19875598127423263
78052245,445660092,Suem28,1997,245,2508,250,1136,1279,1134,1490,Yes,UCSB-IZC00042554.jpg,10/20/22 18:02,10/20/22 18:03,NA,NA,1.3,UCSB-IZC00042554,211.00947846009194,511.02446125405777,0.2064573170746789
78052161,445660353,Suem28,603,322,1290,325,1972,2689,1965,2966,Yes,UCSB-IZC00040851.jpg,10/20/22 18:03,10/20/22 18:04,NA,NA,1.3,UCSB-IZC00040851,277.0884335370208,687.0065501871143,0.20166360383431028
78051899,445660548,Suem28,2611,498,3171,494,1465,2344,1480,2575,Yes,UCSB-IZC00030039.jpg,10/20/22 18:04,10/20/22 18:05,NA,NA,1.3,UCSB-IZC00030039,231.48650068632512,560.0142855320746,0.2066791032539355
78051851,445660794,Suem28,2245,257,2785,260,1305,1814,1357,2022,No,UCSB-IZC00005621.jpg,10/20/22 18:05,10/20/22 18:06,NA,NA,1.3,UCSB-IZC00005621,214.40149253211834,540.0083332690339,0.19851683698490522
78052082,445661112,Suem28,3154,417,3820,413,2131,2829,2102,3122,Yes,UCSB-IZC00037213.jpg,10/20/22 18:06,10/20/22 18:08,NA,NA,1.3,UCSB-IZC00037213,294.43165590676557,666.0120119036893,0.2210408000489207
78052038,445661305,Suem28,165,218,791,218,1169,1503,1446,1465,Yes,UCSB-IZC00036603.jpg,10/20/22 18:08,10/20/22 18:08,NA,NA,1.3,UCSB-IZC00036603,279.5943490129942,626,0.2233181701381743
78051891,445661496,Suem28,1845,204,2356,204,589,1318,616,1529,Yes,UCSB-IZC00022224.jpg,10/20/22 18:08,10/20/22 18:09,NA,NA,1.3,UCSB-IZC00022224,212.72047386182646,511,0.20814136385697304
78052067,445661731,Suem28,1929,184,2439,184,1190,1720,1193,1938,Yes,UCSB-IZC00036933.jpg,10/20/22 18:09,10/20/22 18:10,NA,NA,1.3,UCSB-IZC00036933,218.02064122463267,510,0.21374572669081635
78052269,445661872,Suem28,2913,285,3561,289,1441,2388,1472,2665,Yes,UCSB-IZC00043420.jpg,10/20/22 18:10,10/20/22 18:11,NA,NA,1.3,UCSB-IZC00043420,278.72925931807015,648.0123455614098,0.21506477556117484
78052073,445662009,Suem28,3135,336,3805,341,1626,1979,1665,2233,Yes,UCSB-IZC00037089.jpg,10/20/22 18:11,10/20/22 18:11,NA,NA,1.3,UCSB-IZC00037089,256.9766526359934,670.0186564566691,0.19176828149457087
78051985,445662163,Suem28,2352,183,2941,183,1003,1444,1256,1425,Yes,UCSB-IZC00036055.jpg,10/20/22 18:11,10/20/22 18:12,NA,NA,1.3,UCSB-IZC00036055,253.71243564319033,589,0.21537558204005972
78052225,445662380,Suem28,492,390,1152,385,1950,2462,1976,2739,Yes,UCSB-IZC00042235.jpg,10/20/22 18:12,10/20/22 18:13,NA,NA,1.3,UCSB-IZC00042235,278.21754078418564,660.0189391222043,0.21076481619921583
78051888,445662546,Suem28,2324,191,2857,193,1426,1748,1455,1975,Yes,UCSB-IZC00015098.jpg,10/20/22 18:13,10/20/22 18:14,NA,NA,1.3,UCSB-IZC00015098,228.84492565927695,533.0037523320075,0.21467477917184502
78051871,445662780,Suem28,2357,201,2903,204,1232,1108,1222,1304,Yes,UCSB-IZC00012302.jpg,10/20/22 18:14,10/20/22 18:15,NA,NA,1.3,UCSB-IZC00012302,196.25493624365222,546.0082416960389,0.17971792480094717
78052300,445662918,Suem28,2924,287,3572,290,1787,2095,1789,2363,Yes,UCSB-IZC00046702.jpg,10/20/22 18:15,10/20/22 18:16,NA,NA,1.3,UCSB-IZC00046702,268.00746258266764,648.0069444,0.20679366548133846
78052016,445663093,Suem28,2670,211,3297,207,1265,1747,1550,1723,Yes,UCSB-IZC00036437.jpg,10/20/22 18:16,10/20/22 18:16,NA,NA,1.3,UCSB-IZC00036437,286.0087411251621,627.0127590408348,0.22807250490618444
78051988,445663278,Suem28,2353,183,2944,185,944,1323,1183,1302,Yes,UCSB-IZC00036140.jpg,10/20/22 18:16,10/20/22 18:17,NA,NA,1.3,UCSB-IZC00036140,239.92082027202224,591.0033840850659,0.2029775350977426
78051918,445663483,Suem28,2113,179,2706,175,871,1292,1147,1250,No,UCSB-IZC00031232.jpg,10/20/22 18:17,10/20/22 18:18,NA,NA,1.3,UCSB-IZC00031232,279.1773629791642,593.0134905716733,0.23538871157048494
78051921,445663886,Suem28,1420,146,1815,148,752,1186,740,1347,Yes,UCSB-IZC00033736.jpg,10/20/22 18:18,10/20/22 18:20,NA,NA,1.3,UCSB-IZC00033736,161.4465855941215,395.00506325868787,0.20436014700954672
78051983,445664041,Suem28,2252,173,2843,173,692,1384,943,1361,Yes,UCSB-IZC00036033.jpg,10/20/22 18:20,10/20/22 18:21,NA,NA,1.3,UCSB-IZC00036033,252.05158202241066,591,0.21324160915601578
78052195,445664214,Suem28,3003,275,3676,275,1751,2446,1779,2706,Yes,UCSB-IZC00041536.jpg,10/20/22 18:21,10/20/22 18:22,NA,NA,1.3,UCSB-IZC00041536,261.50334605889844,673,0.19428183213885472
78052062,445664364,Suem28,2741,197,3363,193,1636,2099,1612,2360,Yes,UCSB-IZC00036772.jpg,10/20/22 18:22,10/20/22 18:22,NA,NA,1.3,UCSB-IZC00036772,262.1011255221923,622.0128616033594,0.21068786652302943
78052003,445664504,Suem28,1930,236,2451,236,1236,1381,1234,1601,Yes,UCSB-IZC00036306.jpg,10/20/22 18:22,10/20/22 18:23,NA,NA,1.3,UCSB-IZC00036306,220.00909072126996,521,0.21114116192060456
78052156,445664665,Suem28,532,400,1221,397,1867,2427,1890,2702,Yes,UCSB-IZC00040841.jpg,10/20/22 18:23,10/20/22 18:24,NA,NA,1.3,UCSB-IZC00040841,275.9601420495358,689.0065311736893,0.20025945296879194
78052046,445664784,Suem28,2342,184,2931,184,1198,1204,1416,1193,Yes,UCSB-IZC00036635.jpg,10/20/22 18:24,10/20/22 18:24,NA,NA,1.3,UCSB-IZC00036635,218.27734651126764,589,0.185294861
78051837,445664963,Suem28,2346,167,2933,163,1164,1602,1409,1593,Yes,UCSB-IZC00003658.jpg,10/20/22 18:24,10/20/22 18:25,NA,NA,1.3,UCSB-IZC00003658,245.16525039246488,587.0136284618952,0.2088241554415455
78052048,445699570,Liian,2059,184,2673,181,1111,1524,1393,1562,Yes,UCSB-IZC00036639.jpg,10/20/22 20:52,10/20/22 20:53,NA,NA,1.3,UCSB-IZC00036639,284.5487655921213,614.0073289464874,0.2317144699887781
78052268,445699815,Liian,334,228,987,225,1739,1897,1738,2150,Yes,UCSB-IZC00043399.jpg,10/20/22 20:53,10/20/22 20:54,NA,NA,1.3,UCSB-IZC00043399,253.00197627686626,653.0068912346944,0.19372075522701943
78052034,445700143,Liian,1764,163,2339,158,1209,1269,1421,1267,Yes,UCSB-IZC00036589.jpg,10/20/22 20:54,10/20/22 20:56,NA,NA,1.3,UCSB-IZC00036589,212.00943375236866,575.0217387195027,0.18434905976292795
78052261,445700531,Liian,332,278,963,272,1579,1721,1567,1980,Yes,UCSB-IZC00043063.jpg,10/20/22 20:56,10/20/22 20:57,NA,NA,1.3,UCSB-IZC00043063,259.2778432492835,631.0285255041962,0.20544066771158934
78052027,445700732,Liian,2344,175,2938,173,1013,1388,1240,1352,Yes,UCSB-IZC00036564.jpg,10/20/22 20:57,10/20/22 20:58,NA,NA,1.3,UCSB-IZC00036564,229.83689869122406,594.0033669938243,0.19346430631731892
78052125,445701005,Jexi,447,362,1113,353,1577,2627,1571,2867,Yes,UCSB-IZC00039729.jpg,10/20/22 20:59,10/20/22 21:00,NA,NA,1.3,UCSB-IZC00039729,240.0749882849107,666.060808,0.18022002299853038
78052087,445701084,Jexi,357,153,1076,153,1513,1274,1800,1257,Yes,UCSB-IZC00037244.jpg,10/20/22 21:00,10/20/22 21:00,NA,NA,1.3,UCSB-IZC00037244,287.5030434621519,719,0.19993257542569673
78052167,445701152,Jexi,305,263,983,255,1704,2433,1733,2682,Yes,UCSB-IZC00040891.jpg,10/20/22 21:00,10/20/22 21:01,NA,NA,1.3,UCSB-IZC00040891,250.68306683938587,678.0471959974468,0.18485665033288465
78051923,445701194,Jexi,2260,182,2836,179,1577,1546,1548,1723,Yes,UCSB-IZC00034388.jpg,10/20/22 21:01,10/20/22 21:01,NA,NA,1.3,UCSB-IZC00034388,179.3599732381782,576.0078124470189,0.15569230951591972
78052300,445701236,Jexi,349,203,1000,203,1747,2105,1762,2363,Yes,UCSB-IZC00046702.jpg,10/20/22 21:01,10/20/22 21:01,NA,NA,1.3,UCSB-IZC00046702,258.43567865138124,651,0.19849130464775824
78051966,445701313,Jexi,239,130,876,133,1913,1497,1930,1714,Yes,UCSB-IZC00035100.jpg,10/20/22 21:01,10/20/22 21:02,NA,NA,1.3,UCSB-IZC00035100,217.66488003350472,637.0070643250356,0.17084965946503247
78051959,445701366,Jexi,1067,116,1412,113,547,877,551,988,Yes,UCSB-IZC00034594.jpg,10/20/22 21:02,10/20/22 21:02,NA,NA,1.3,UCSB-IZC00034594,111.07204868912791,345.0130432317016,0.16096789797963504
78051845,445701409,Jexi,50,127,560,119,980,1451,989,1645,Yes,UCSB-IZC00005594.jpg,10/20/22 21:02,10/20/22 21:02,NA,NA,1.3,UCSB-IZC00005594,194.20865068271289,510.0627412387617,0.19037721733119428
78051854,445701463,Jexi,1913,69,2379,58,1160,1709,1154,1506,Yes,UCSB-IZC00005624.jpg,10/20/22 21:02,10/20/22 21:03,NA,NA,1.3,UCSB-IZC00005624,203.08865059377396,466.12981024603005,0.21784559379133125
78052079,445701501,Jexi,236,142,870,142,1374,2152,1391,2383,Yes,UCSB-IZC00037202.jpg,10/20/22 21:03,10/20/22 21:03,NA,NA,1.3,UCSB-IZC00037202,231.62469643800938,634,0.18266931895742064
78052145,445701553,Jexi,230,182,913,191,1675,2491,1666,2780,Yes,UCSB-IZC00040432.jpg,10/20/22 21:03,10/20/22 21:03,NA,NA,1.3,UCSB-IZC00040432,289.1401044476535,683.0592946443229,0.21165080887905363
78052196,445701632,Jexi,302,177,977,174,1608,2482,1614,2771,Yes,UCSB-IZC00041538.jpg,10/20/22 21:03,10/20/22 21:04,NA,NA,1.3,UCSB-IZC00041538,289.06227702694105,675.0066666337452,0.21411809046901206
78052296,445701701,Jexi,285,307,931,307,1614,2687,1623,2908,Yes,UCSB-IZC00044585.jpg,10/20/22 21:04,10/20/22 21:04,NA,NA,1.3,UCSB-IZC00044585,221.18318200080222,646,0.17119441331331442
78052052,445701769,Jexi,230,206,908,197,1614,2418,1620,2708,Yes,UCSB-IZC00036724.jpg,10/20/22 21:04,10/20/22 21:04,NA,NA,1.3,UCSB-IZC00036724,290.06206232459976,678.0597318820813,0.21389123161721932
78052009,445701834,Jexi,160,130,792,127,1374,1732,1626,1723,Yes,UCSB-IZC00036326.jpg,10/20/22 21:04,10/20/22 21:05,NA,NA,1.3,UCSB-IZC00036326,252.1606630701942,632.0071202130558,0.19949194795874164
78052179,445701888,Jexi,239,237,919,223,1681,2467,1687,2771,Yes,UCSB-IZC00041031.jpg,10/20/22 21:05,10/20/22 21:05,NA,NA,1.3,UCSB-IZC00041031,304.0592048,680.1441023783121,0.22352557619624344
78051955,445701966,Jexi,986,107,1339,110,394,1110,396,1228,Yes,UCSB-IZC00034557.jpg,10/20/22 21:05,10/20/22 21:05,NA,NA,1.3,UCSB-IZC00034557,118.01694793545543,353.01274764518064,0.16715677935528317
78051935,445702078,Jexi,1837,101,2251,101,986,1171,983,1328,Yes,UCSB-IZC00034412.jpg,10/20/22 21:05,10/20/22 21:06,NA,NA,1.3,UCSB-IZC00034412,157.0286598045083,414,0.18964813986051726
78052143,445702233,Jexi,233,177,867,171,1544,2228,1560,2442,Yes,UCSB-IZC00040424.jpg,10/20/22 21:06,10/20/22 21:06,NA,NA,1.3,UCSB-IZC00040424,214.59729728027799,634.0283905315282,0.1692331924603357
78051950,445702300,Jexi,1779,197,2266,197,956,1645,964,1795,Yes,UCSB-IZC00034526.jpg,10/20/22 21:06,10/20/22 21:07,NA,NA,1.3,UCSB-IZC00034526,150.2131818450032,487,0.1542229793069848
78051985,445702347,Jexi,2356,119,2946,119,983,1393,1267,1390,Yes,UCSB-IZC00036055.jpg,10/20/22 21:07,10/20/22 21:07,NA,NA,1.3,UCSB-IZC00036055,284.01584462842914,590,0.24069139375290605
78052099,445702565,Jexi,1895,148,2408,148,913,1193,922,1404,Yes,UCSB-IZC00038573.jpg,10/20/22 21:07,10/20/22 21:08,NA,NA,1.3,UCSB-IZC00038573,211.19185590358356,513,0.20584001550056877
78052071,445702639,Jexi,502,263,1180,261,1658,2534,1672,2774,Yes,UCSB-IZC00036981.jpg,10/20/22 21:08,10/20/22 21:09,NA,NA,1.3,UCSB-IZC00036981,240.40798655618744,678.0029498460902,0.17729125412416064
78052093,445702706,Jexi,1802,139,2312,142,808,1339,810,1551,Yes,UCSB-IZC00037470.jpg,10/20/22 21:09,10/20/22 21:09,NA,NA,1.3,UCSB-IZC00037470,212.00943375236866,510.0088235,0.20784879006301263
78052029,445702773,Jexi,1976,342,2500,342,1604,1622,1609,1841,Yes,UCSB-IZC00036576.jpg,10/20/22 21:09,10/20/22 21:09,NA,NA,1.3,UCSB-IZC00036576,219.0570701894828,524,0.20902392193652938
78052302,445702821,Jexi,169,171,827,162,1319,2149,1339,2418,Yes,UCSB-IZC00046733.jpg,10/20/22 21:09,10/20/22 21:09,NA,NA,1.3,UCSB-IZC00046733,269.74246977441277,658.0615472735054,0.20495231098976646
78052157,445702874,Jexi,531,281,1229,269,1904,2424,1933,2687,Yes,UCSB-IZC00040843.jpg,10/20/22 21:09,10/20/22 21:10,NA,NA,1.3,UCSB-IZC00040843,264.59402865522117,698.1031442415941,0.1895092658139157
78051897,445702977,Jexi,1449,139,1881,136,773,1198,781,1373,Yes,UCSB-IZC00028379.jpg,10/20/22 21:10,10/20/22 21:10,NA,NA,1.3,UCSB-IZC00028379,175.18276170902203,432.0104165,0.20275293719956247
78052201,445703004,v-rrendon,1534,330,2201,324,1491,2663,1505,2393,Yes,UCSB-IZC00041623.jpg,10/20/22 21:07,10/20/22 21:10,NA,NA,1.3,UCSB-IZC00041623,270.36271932350434,667.026986,0.2026625046766681
78052119,445703040,Jexi,485,307,1154,307,1727,2441,1733,2725,Yes,UCSB-IZC00038875.jpg,10/20/22 21:10,10/20/22 21:10,NA,NA,1.3,UCSB-IZC00038875,284.0633732109791,669,0.21230446428324296
78052073,445703131,v-rrendon,1798,301,2476,289,1682,2240,1645,1979,Yes,UCSB-IZC00037089.jpg,10/20/22 21:10,10/20/22 21:11,NA,NA,1.3,UCSB-IZC00037089,263.60955976595386,678.1061863749659,0.19437188825481988
78051895,445703221,v-rrendon,1033,133,1526,133,1230,1837,1233,1637,Yes,UCSB-IZC00028349.jpg,10/20/22 21:11,10/20/22 21:11,NA,NA,1.3,UCSB-IZC00028349,200.02249873451737,493,0.20286257478145778
78052265,445703615,Jexi,276,208,908,200,1426,2123,1435,2395,Yes,UCSB-IZC00043074.jpg,10/20/22 21:10,10/20/22 21:14,NA,NA,1.3,UCSB-IZC00043074,272.1488563268271,632.0506308833178,0.2152903921213459
78052302,445703627,v-rrendon,1456,173,2111,170,1343,2141,1363,2417,Yes,UCSB-IZC00046733.jpg,10/20/22 21:11,10/20/22 21:14,NA,NA,1.3,UCSB-IZC00046733,276.72368890284764,655.0068701929774,0.211237242
78051942,445703714,v-rrendon,842,150,1323,150,1216,1625,1221,1451,Yes,UCSB-IZC00034444.jpg,10/20/22 21:14,10/20/22 21:14,NA,NA,1.3,UCSB-IZC00034444,174.07182425654074,481,0.18094784226251637
78052024,445703896,v-rrendon,1413,127,2050,127,1378,1495,1668,1472,Yes,UCSB-IZC00036544.jpg,10/20/22 21:14,10/20/22 21:16,NA,NA,1.3,UCSB-IZC00036544,290.91063920042524,637,0.22834430078526313
78052215,445703982,v-rrendon,1845,295,2520,301,2216,2680,2250,2947,Yes,UCSB-IZC00041963.jpg,10/20/22 21:16,10/20/22 21:16,NA,NA,1.3,UCSB-IZC00041963,269.15608854343236,675.0266661399385,0.19936700433078455
78051944,445704197,v-rrendon,703,246,1184,249,798,1463,792,1669,NA,UCSB-IZC00034465.jpg,10/20/22 21:16,10/20/22 21:17,NA,NA,1.3,UCSB-IZC00034465,206.08736011701444,481.00935541837435,0.2142238584297003
78051960,445726386,not-logged-in-f2cd4e90d6edaafb4bfa,723,135,1085,134,151,953,143,1066,Yes,UCSB-IZC00034607.jpg,10/20/22 23:11,10/20/22 23:22,NA,NA,1.3,UCSB-IZC00034607,113.28283188550682,362.0013812128346,0.15646740283969177
78052104,445726901,not-logged-in-7ee9bf22a044740a1ec3,497,332,1162,331,1544,2282,1551,2596,Yes,UCSB-IZC00038770.jpg,10/20/22 23:22,10/20/22 23:25,NA,NA,1.3,UCSB-IZC00038770,314.0780157858872,665.0007518792742,0.23614861704916212
78052325,445727157,not-logged-in-7ee9bf22a044740a1ec3,66,240,637,239,1468,1755,1470,1987,Yes,UCSB-IZC00030786.jpg,10/20/22 23:25,10/20/22 23:27,NA,NA,1.3,UCSB-IZC00030786,232.0086205294967,571.0008756560711,0.20315960134292474
78052323,445727601,not-logged-in-56bc7a0e54894962cddb,1716,230,2232,230,834,1746,840,1954,Yes,UCSB-IZC00030474.jpg,10/20/22 23:25,10/20/22 23:30,NA,NA,1.3,UCSB-IZC00030474,208.08652046684813,516,0.20163422525857377
78052156,445727901,not-logged-in-56bc7a0e54894962cddb,528,418,1224,418,1878,2430,1885,2700,Yes,UCSB-IZC00040841.jpg,10/20/22 23:30,10/20/22 23:32,NA,NA,1.3,UCSB-IZC00040841,270.09072549793336,696,0.19403069360483718
78051851,445756745,not-logged-in-eb379f75b2369af5d2f8,99,271,646,275,294,266,108,266,Yes,UCSB-IZC00005621.jpg,10/21/22 3:02,10/21/22 3:07,NA,NA,1.3,UCSB-IZC00005621,186,547.0146250330058,0.17001373591133612
78052304,445756831,not-logged-in-eb379f75b2369af5d2f8,350,306,1002,301,629,303,626,581,Yes,UCSB-IZC00046949.jpg,10/21/22 3:07,10/21/22 3:07,NA,NA,1.3,UCSB-IZC00046949,278.01618657912707,652.0191714972805,0.21319632821585419
78052201,445756890,not-logged-in-eb379f75b2369af5d2f8,200,402,859,403,1510,2370,1507,2666,Yes,UCSB-IZC00041623.jpg,10/21/22 3:07,10/21/22 3:08,NA,NA,1.3,UCSB-IZC00041623,296.0152023123137,659.0007587249047,0.22459397686056626
78052084,445756931,not-logged-in-eb379f75b2369af5d2f8,140,246,766,254,1586,1462,1871,1486,Yes,UCSB-IZC00037232.jpg,10/21/22 3:08,10/21/22 3:08,NA,NA,1.3,UCSB-IZC00037232,286.0087411251621,626.0511161239152,0.22842283462086502
78052048,445756956,not-logged-in-eb379f75b2369af5d2f8,166,231,790,233,1098,1529,1420,1571,NA,UCSB-IZC00036639.jpg,10/21/22 3:08,10/21/22 3:09,NA,NA,1.3,UCSB-IZC00036639,324.72757813280964,624.0032051199737,0.26019704343535865
78051977,445777360,Pri_B,1894,183,2408,183,1387,1763,1384,1554,Yes,UCSB-IZC00036007.jpg,10/21/22 7:45,10/21/22 7:45,NA,NA,1.3,UCSB-IZC00036007,209.02152999152983,514,0.20332833656763602
78052099,445777433,Pri_B,1897,195,2404,192,943,1387,917,1195,Yes,UCSB-IZC00038573.jpg,10/21/22 7:45,10/21/22 7:46,NA,NA,1.3,UCSB-IZC00038573,193.75241933973368,507.00887566195524,0.19107399164045089
78051880,445777498,Pri_B,2286,181,2834,184,1398,1488,1393,1310,Yes,UCSB-IZC00012445.jpg,10/21/22 7:46,10/21/22 7:47,NA,NA,1.3,UCSB-IZC00012445,178.07021087200408,548.0082116173078,0.1624703855681969
78051953,445815237,Suem28,2101,295,2654,294,1186,1531,1174,1700,Yes,UCSB-IZC00034545.jpg,10/21/22 13:35,10/21/22 13:36,NA,NA,1.3,UCSB-IZC00034545,169.42549985170473,553.0009041583928,0.15318736242353156
78052138,445815396,Suem28,2799,289,3474,294,1722,2249,1715,2556,Yes,UCSB-IZC00040276.jpg,10/21/22 13:36,10/21/22 13:37,NA,NA,1.3,UCSB-IZC00040276,307.0797942,675.0185182644992,0.2274602739639536
78052123,445815547,Suem28,3178,409,3852,413,1841,2282,1801,2549,Yes,UCSB-IZC00039723.jpg,10/21/22 13:37,10/21/22 13:38,NA,NA,1.3,UCSB-IZC00039723,269.97962886114203,674.0118693316906,0.20027809682998424
78051856,445815732,Suem28,2077,203,2588,207,1067,1746,1029,1963,Yes,UCSB-IZC00005627.jpg,10/21/22 13:38,10/21/22 13:38,NA,NA,1.3,UCSB-IZC00005627,220.30206535572924,511.0156553374857,0.21555314700704914
78052033,445815847,Suem28,2518,432,3155,434,1387,1920,1399,2131,Yes,UCSB-IZC00036587.jpg,10/21/22 13:38,10/21/22 13:39,NA,NA,1.3,UCSB-IZC00036587,211.3409567499873,637.0031397096877,0.1658869035137765
78052024,445816011,Suem28,2666,206,3297,206,1384,1507,1671,1476,Yes,UCSB-IZC00036544.jpg,10/21/22 13:39,10/21/22 13:40,NA,NA,1.3,UCSB-IZC00036544,288.6693610343848,631,0.2287395887752653
78052064,445816141,Suem28,2928,297,3600,302,3311,3058,3308,3335,Yes,UCSB-IZC00036889.jpg,10/21/22 13:40,10/21/22 13:41,NA,NA,1.3,UCSB-IZC00036889,277.01624501101014,672.0186009330397,0.20610757248861641
78052171,445816289,Suem28,441,425,1115,419,1752,2353,1747,2614,Yes,UCSB-IZC00040984.jpg,10/21/22 13:41,10/21/22 13:41,NA,NA,1.3,UCSB-IZC00040984,261.04788832702707,674.0267057,0.193648031
78051860,445816499,Suem28,434,193,945,190,1215,1550,1218,1747,Yes,UCSB-IZC00005904.jpg,10/21/22 13:41,10/21/22 13:42,NA,NA,1.3,UCSB-IZC00005904,197.02284131541703,511.00880618635136,0.19277832292734307
78052229,445816704,Suem28,2350,179,2939,179,1176,1315,1453,1303,Yes,UCSB-IZC00042273.jpg,10/21/22 13:42,10/21/22 13:43,NA,NA,1.3,UCSB-IZC00042273,277.25980595823836,589,0.23536486074553342
78052208,445816919,Suem28,1742,280,2306,282,958,1740,943,1981,Yes,UCSB-IZC00041859.jpg,10/21/22 13:43,10/21/22 13:44,NA,NA,1.3,UCSB-IZC00041859,241.46635376383188,564.0035460881429,0.2140645705497881
78052080,445817162,Suem28,1244,226,1694,226,256,1623,277,1792,Yes,UCSB-IZC00037203.jpg,10/21/22 13:44,10/21/22 13:44,NA,NA,1.3,UCSB-IZC00037203,170.29973576021777,450,0.1892219286224642
78052071,445818877,Agustinclossirrazabal,3164,275,3842,278,1690,2781,1691,2526,Yes,UCSB-IZC00036981.jpg,10/21/22 13:51,10/21/22 13:51,NA,NA,1.3,UCSB-IZC00036981,255.0019607767752,678.0066371356552,0.18805270244408726
78052211,445818954,Agustinclossirrazabal,2735,138,3361,141,1583,2429,1566,2177,Yes,UCSB-IZC00041903.jpg,10/21/22 13:51,10/21/22 13:52,NA,NA,1.3,UCSB-IZC00041903,252.57276179350774,626.0071884571295,0.2017331162090997
78051872,445819014,Agustinclossirrazabal,2478,192,3072,186,1554,1754,1535,1514,Yes,UCSB-IZC00012317.jpg,10/21/22 13:52,10/21/22 13:52,NA,NA,1.3,UCSB-IZC00012317,240.75090861718465,594.0303022573848,0.20264194242474076
